"";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"TMED3";2516,15081666243;0,665797335007118;0,0771879274122104;4,78279901761872e-19;1,86156847991148e-17
"SRM";705,574096076985;0,665511446520259;0,0770361264857686;7,51224425099137e-19;2,84997593179634e-17
"LYPLA1";1777,90066254314;0,665475427151441;0,0988200752043945;1,58882067462772e-12;2,42805667360819e-11
"IFFO2";1240,14749048298;-0,665418263104854;0,0874765964826846;5,9101401378653e-15;1,29056811521135e-13
"PKN1";1988,8045013794;0,664975502696277;0,0704983876114058;6,41374997268426e-22;3,98306128876889e-20
"ADH1A";40,2412223733544;-0,664859852872561;0,208674019037617;0,000211198784075887;0,000837579070465691
"IRX4";440,766686571232;0,664185170456545;0,201178175197489;0,000156414264063853;0,000636360974180082
"AIMP2";236,107401885998;0,664157702120253;0,130900825245048;7,04613038860964e-08;5,22829309657108e-07
"DOK7";129,443035211582;-0,664124655102653;0,157835995317624;3,70034232122925e-06;2,04835922288148e-05
"ADCY3";1077,45663045875;-0,663872067246626;0,0754519505150612;2,48900793408212e-19;9,98676022934185e-18
"PRNP";3930,37103183226;-0,663777974065967;0,0827816453808129;1,69720292793901e-16;4,51506918073816e-15
"PHOSPHO2";374,523539389322;0,663736266709807;0,122200969375235;8,47421368382727e-09;7,19717625586375e-08
"CBX3";1974,84944971554;0,663695587094271;0,0647465465588738;4,20436291744376e-26;5,28935979936472e-24
"PCDHB13";405,625088707992;0,663657218836718;0,112705498740396;6,24472901651875e-10;6,25756504738518e-09
"RPL29";7931,63671033349;0,663170035615859;0,0901140742451619;7,05223698906976e-14;1,32484220892929e-12
"DHRS13";663,892342180531;0,662806940274051;0,155098482900084;2,92450042213939e-06;1,65106422211112e-05
"TEC";194,001615375605;0,662177997670769;0,154635489231592;3,44978094865225e-06;1,91927898712465e-05
"KLHL5";1822,61147297129;-0,661852187065267;0,0935610236464666;2,85735380165622e-13;4,95715294771319e-12
"FHL2";1535,8651904414;-0,661827423774303;0,119358450276113;4,0235796567113e-09;3,62677077536192e-08
"RTL1";184,655900188714;-0,661802001848042;0,185552468401817;4,59260515570384e-05;0,000206730841496364
"MAPKAPK3";1099,13849990543;0,661466382812867;0,0898984068791895;3,90048658462835e-14;7,59835048953574e-13
"ERBB3";5189,5274626788;0,661345536970769;0,0845592668063738;5,45749054239956e-15;1,19978653412392e-13
"YPEL4";174,049104423461;-0,661051456743936;0,116486533967764;2,23257633088265e-09;2,09505478595821e-08
"FAM153B";143,957184380041;-0,660887001544136;0,167787616375408;1,17967839814496e-05;5,93491454175097e-05
"FNBP1L";3403,56159657475;0,660721292563908;0,0738078186146147;1,44429695667365e-19;6,0437319002438e-18
"MTHFD2L";879,21455832115;0,660565054977302;0,104725559308826;4,47454901972872e-11;5,46018184510075e-10
"LINGO1";138,465987980138;0,660372629679695;0,269611721413845;0,00177407452812175;0,0056795925042328
"MR1";907,204223193984;-0,659907660969666;0,0965066717361839;2,48086138318637e-12;3,67884387620793e-11
"FBXL7";992,035660369252;-0,659214908009889;0,0741362978914348;1,49416305267191e-19;6,19918713342599e-18
"SCRN1";2709,91201847913;-0,659182854534507;0,0802590439806161;2,39713494186092e-17;7,20248557261756e-16
"POLB";654,535174198337;0,659143260916261;0,158746654218672;4,71922935933178e-06;2,55624923630471e-05
"GVQW3";515,596501264167;0,659098094148701;0,146243257160313;1,12887192742308e-06;6,84058501701369e-06
"PDCD2L";159,328688926213;0,659053767402404;0,153667577370545;3,48246705235541e-06;1,93635892560395e-05
"TNFRSF25";302,246502190082;-0,659051197303247;0,107549585913956;1,62665087920956e-10;1,80636060048898e-09
"SFXN3";787,276461428314;-0,658882568301012;0,0909007341918496;5,63312397940304e-14;1,07586599018961e-12
"CXXC4";244,972924114698;0,65876627437105;0,210793086048651;0,000262113589386627;0,00101695483347378
"RNF122";253,319391766284;-0,658607767799401;0,13226917364783;1,01047171635229e-07;7,29244947034406e-07
"TUBA1A";3677,59038861566;-0,658533698025097;0,109157317843616;2,92468008094913e-10;3,09447973838893e-09
"GYPC";648,005401303951;-0,658318621066525;0,104536699323092;1,03414059361457e-10;1,19042158060709e-09
"POTEH";3987,85760343178;-0,658163812899954;0,218600458090344;0,000280387038344587;0,0010816117206171
"WIPF3";404,361413985478;-0,658097456619778;0,107062206446121;1,41593739756679e-10;1,58956702662939e-09
"FMN1";1758,12666588565;0,657579866795815;0,0997125598910089;1,14184099174758e-11;1,52610687725002e-10
"VAV3";395,249598255961;-0,657360090245175;0,168719134407617;1,75157021687984e-05;8,49430968146156e-05
"S100B";85,5823568767243;-0,657019260838861;0,29524487873005;0,00175528979930248;0,00562500428700056
"TSHZ3";1122,28880221825;-0,656903757248671;0,0896713534007905;4,12730986583024e-14;8,00821317250644e-13
"SLIT2";2518,56470804595;-0,65680409592611;0,0972541496826975;2,73382292893576e-12;4,02640083944466e-11
"CEMIP2";2959,86280088705;0,656605289990714;0,103877397767178;9,04105029761842e-11;1,05379845070866e-09
"CD200";346,546394598386;-0,656419605740857;0,146821541153144;1,1267768540775e-06;6,83001201570137e-06
"PRCD";131,408722456056;-0,655897171061143;0,211368760044758;0,000301311435828901;0,00115615367939071
"RRS1";466,142807880612;0,655846616668498;0,100579673146462;1,53599624188768e-11;2,0115464551249e-10
"RBMS2";2059,33582733214;-0,655618619706667;0,0758570885190174;2,36080939397842e-18;8,22067556831772e-17
"HIPK2";13396,8340559384;0,655617512875385;0,0998610363802866;9,65211107593749e-12;1,30433933458615e-10
"DDX53";66,9985751772374;-0,655579776334856;0,219561972609377;0,000402215962368955;0,00149765347836445
"JPT2";3172,13863704869;0,655313888709556;0,065335299595347;6,27855199852652e-24;5,3698142092661e-22
"ST6GALNAC4";188,996828366987;-0,655265781830922;0,112363919120113;1,24331338179321e-09;1,20695423202873e-08
"EIF3M";1973,61151474217;0,655208854730458;0,0953156073324828;1,1443361361633e-12;1,78516437241475e-11
"ANKRD65";243,23549635589;-0,655176331308802;0,145512513184927;1,00782691747488e-06;6,16843216910239e-06
"BHLHE22";50,9530066365582;0,65512181438892;0,270058769846067;0,00214415609432943;0,00671124299188183
"MT1F";425,941847904015;0,654960171894432;0,313623335817139;0,00158422135226039;0,00513673368291945
"KCNJ10";193,323266548556;0,65491604460504;0,258673242876557;0,00108459263803683;0,00366670534703851
"SERP2";69,5642706267141;-0,654849896924558;0,249756076183985;0,00123157809665937;0,00410877209321773
"CKB";6317,99367602376;-0,654803821305629;0,119850103814142;4,29614288930875e-09;3,83759900785711e-08
"FOXN1";97,1703736036136;-0,65475232093574;0,286948307440872;0,00175428982089874;0,00562363373472526
"BIK";227,299049450188;0,654727951110334;0,173788111393551;2,47997393836751e-05;0,000116725782761686
"CFAP43";192,659202229495;0,654699753348034;0,219846363654589;0,000443249504600846;0,00163545228755279
"SPTY2D1OS";53,8608949740554;0,65400656869275;0,193505432236757;0,000113844540686289;0,000474859581472222
"JCAD";2090,39834513111;-0,653899764428724;0,102075603196968;2,36059428745449e-11;2,98518732849304e-10
"SLC9A2";1070,70666417717;0,653544490763174;0,131781934576651;8,33926717624175e-08;6,11107515733612e-07
"ELOVL6";340,068875380032;0,653479002483797;0,115138786486584;2,30468162123766e-09;2,15752720183074e-08
"CNGA1";170,211439641636;0,652758545800557;0,260850291607173;0,00156672437278813;0,00508507411274443
"RSPO3";287,951529361142;-0,652407739236661;0,148419622918749;1,88143512678838e-06;1,09581795019036e-05
"SYNC";253,815069006455;-0,652379358678228;0,172117313340072;2,47554478924259e-05;0,000116545445171971
"RPL13A";33656,3878461497;0,65229353763926;0,0707451358628407;2,98045971527565e-20;1,40383972096317e-18
"RNF212";189,048776965474;0,652026901366051;0,240821868512596;0,00103282734379677;0,00351485745271151
"RNF180";1005,05123671429;-0,65174560896748;0,0786028344130319;2,10392971904793e-17;6,37059464618549e-16
"PRC1";140,380740178088;0,651423348247315;0,22863758998766;0,00065099068060544;0,00230838672642362
"SYT11";920,070924465159;-0,65131321257264;0,0930335348849994;4,32938363908333e-13;7,26480283955299e-12
"TTLL12";1580,81062070129;0,65121176444082;0,0708973023200652;8,60536297169808e-21;4,48675342107253e-19
"RAMP2";210,503105533832;-0,651011994118944;0,1034705133472;5,84445895073372e-11;7,02199319404236e-10
"RAB37";144,403491621193;-0,650785718367828;0,247937152420714;0,00118963254683299;0,00398725243438352
"METTL1";209,675288751747;0,650749322481427;0,139261010686972;6,53649325011716e-07;4,12497146852054e-06
"RPL28";9197,66518117265;0,650394681995659;0,0968168203668555;4,72158596360841e-12;6,68634177853042e-11
"ZNF532";8668,04457502345;-0,65034460626446;0,0998587127978194;6,40108860763801e-12;8,87144476538316e-11
"RASGRF2";762,291933944081;-0,649894124761292;0,0870320417790502;2,40570658600684e-14;4,81141317201368e-13
"PCDHGB4";445,535061619804;0,649887136929773;0,163574152765827;1,20573381680069e-05;6,04572111792581e-05
"PHF19";686,368228326649;-0,649193511060493;0,109068927867813;5,00247984183902e-10;5,08594144503967e-09
"RAI2";661,170555181979;-0,648984913707273;0,10716762872778;2,48984317482395e-10;2,66687247926127e-09
"SMIM41";196,715560822619;-0,648950018133095;0,238934996147911;0,000921031776178668;0,0031653365589503
"CNRIP1";296,392149387872;-0,648685418561342;0,142990718077146;1,00771964809981e-06;6,16843216910239e-06
"IFI6";1993,75810393112;0,648308204490643;0,235445320997429;0,000617112698380454;0,00220397392278734
"TSPAN2";478,766098099949;-0,648218897876291;0,168269135799123;1,89384152309387e-05;9,1230014081844e-05
"TTC28";2383,94692971255;-0,648183107745736;0,0742664910734285;4,58680157957692e-19;1,79603676308735e-17
"NUDT4B";515,059806236047;0,648096770253119;0,107486941252777;2,07615972778102e-10;2,25669535628372e-09
"FAM47E";403,823288828337;0,647991804497647;0,143251741449185;1,12959427916423e-06;6,84283580108809e-06
"TMEM200C";100,588312020804;-0,647565828666598;0,242306101465486;0,000897805562859427;0,00309259997805314
"SCX";60,3080037000921;0,647422580197012;0,201857931476609;0,000191810514472944;0,000766059687982137
"ANXA1";4097,88331509019;-0,647355514544988;0,124442659089318;2,08102531410928e-08;1,66311449283324e-07
"TRPS1";5294,80368168581;-0,647233971847696;0,094784332618119;5,57328585357767e-13;9,15577709728429e-12
"TPSG1";47,6826663221058;-0,647094711425045;0,205270631734807;0,000241386977739552;0,000945000213997443
"TRIM68";951,547569057493;0,6469693691804;0,089894161012255;1,30986046018808e-13;2,37161364658008e-12
"HVCN1";167,039467647122;-0,646948013520125;0,153418888558732;3,82457468260339e-06;2,11272539123983e-05
"CSKMT";278,489681771636;0,646731546367862;0,207778176600534;0,0003346419852575;0,0012712874951337
"INPP1";361,583714164168;-0,646534214393814;0,117512356179717;6,10037116250481e-09;5,28229296930923e-08
"PLCH2";1009,42412352275;-0,646531945639609;0,148960410963732;2,1224538366228e-06;1,22703379229602e-05
"MMP15";397,769537387098;0,646422809149532;0,102373529245681;3,06781683642889e-11;3,82986096737281e-10
"LRRC45";410,719410068172;0,646340498840358;0,0930893093619638;1,02107525107942e-12;1,60831723716064e-11
"SCHIP1";411,870040057647;-0,646106488749661;0,148316846216888;2,28422377357268e-06;1,31393402904623e-05
"MDFI";335,764438045851;0,645734612395724;0,251487450928993;0,00153938972664397;0,00500651600503701
"MYO15A";288,324985520966;-0,645545050977743;0,181063855072282;4,18577186568962e-05;0,000189908216335383
"S1PR2";447,518151335921;-0,645473894433294;0,103742165068307;9,55376885394839e-11;1,10628558581944e-09
"KLK3";232719,56151877;0,645334103613138;0,138449479913514;4,39985421972765e-07;2,86851077514842e-06
"COL4A3";1282,39605106641;-0,645276128937161;0,118979938810372;9,1848854027675e-09;7,746767532611e-08
"OR52I1";50,5480014641897;0,644960725764022;0,22168370259968;0,000565563208465355;0,00203778317906031
"TUT7";6282,39674075648;0,644950374794385;0,0819488753699141;1,93754435259421e-15;4,50860559374548e-14
"MCTS2P";14,0438479852338;0,644357154198838;0,279993883702381;0,00265762569628375;0,00812793304227308
"BACH2";521,283712931382;-0,644225973205319;0,163050720671993;1,23216931765827e-05;6,1687552488668e-05
"VWA2";1391,40275067491;0,644075331053745;0,143162658190186;1,00032357859742e-06;6,13020420573526e-06
"TRIM58";220,717477779073;0,64406360069172;0,20006948690807;0,000200477815989848;0,000798634813442705
"BOP1";677,343206340624;0,643732125739727;0,08630508560734;3,36699060199512e-14;6,6119150794466e-13
"RPL6";11234,1813071788;0,643531095286592;0,0748682686652318;2,42959998135232e-18;8,44513362502144e-17
"MICU3";426,103388906558;-0,643337094529715;0,191898432182694;0,000133977593383061;0,000552222166765947
"GREB1";10776,7162877866;-0,643222144782717;0,167931312315141;1,95410717682637e-05;9,40008184035082e-05
"IL1RL1";424,523961353495;-0,642984355276293;0,162502853005868;1,35324091647325e-05;6,72653527178902e-05
"DCN";8688,66169986377;-0,64237120649736;0,123275097663199;5,29902519021498e-08;3,99269672369367e-07
"PDZK1IP1";174,83624993762;0,64197490365098;0,23150383850869;0,00083493117636316;0,00289597259677723
"GUSB";1009,74679529401;0,641923219223232;0,0746961853770051;1,68384265082997e-18;6,05810547807829e-17
"NUPR1";3143,42243690406;0,641874507942319;0,107676104282879;4,29901194146785e-10;4,4144672384741e-09
"PM20D2";3593,87166877166;0,641178026081694;0,0944129120487424;2,2286243225446e-12;3,32757842952678e-11
"CACNA2D3";198,681313043595;-0,641133294685216;0,159605159197628;9,31340474618278e-06;4,7805052000675e-05
"RPL7";14470,1122290337;0,641104083324563;0,075539597102908;3,37871000654418e-17;9,87778787520414e-16
"MS4A2";321,668274582336;-0,640942468193393;0,158798600949004;7,87049857210162e-06;4,08829840585992e-05
"ACTN1";8683,78460877226;-0,640506530077767;0,0804774892792834;4,43067124034589e-16;1,12070973233189e-14
"NPTX1";219,560367650862;-0,640321788312054;0,245631703446818;0,00127989636130443;0,00424592004492862
"ESPN";206,275051264817;-0,640305363015645;0,260439443725521;0,00172377156015496;0,00553582763883757
"SH3BP1";268,203113765041;-0,640224865574036;0,114523761921286;5,89664049702319e-09;5,11952313855531e-08
"AMY2B";545,11449647475;-0,640200162782599;0,100525748853509;3,36717822500232e-11;4,1848295339417e-10
"CDK18";364,027259246692;-0,640173819039346;0,137842216031843;6,51929517108041e-07;4,11545017274419e-06
"SLC12A4";2091,56841467968;-0,639994527319244;0,0817642896204318;9,15650882136336e-16;2,22633319222675e-14
"PRDM11";882,773485911677;-0,63996162727303;0,0697899152071231;8,73200638237151e-21;4,51655502536457e-19
"MCRIP2";593,682279009319;0,639703749603272;0,0865837330984819;2,57769220898068e-14;5,14483091864108e-13
"MARVELD2";962,394937250997;0,63941686929081;0,0978205850437781;1,54162779605172e-11;2,0162134153594e-10
"PREX2";1455,66172708189;-0,638979611893028;0,0915016511134718;4,48029498824149e-13;7,47354595985536e-12
"UBE2Q2L";35,1525083500556;-0,638948135532656;0,219558188280794;0,000550247861313635;0,00198958525785572
"SLC35B2";955,696547871349;0,638863947903711;0,0699959907490458;1,47654545113935e-20;7,36384560031134e-19
"SPAG4";99,3643359314873;-0,638777308729494;0,214626516203798;0,000470505271511258;0,00172394828907733
"ACADL";1329,22186366411;-0,638756550621428;0,168990393861966;1,70748059351405e-05;8,30113975904361e-05
"TBC1D30";690,521345992451;0,637924598711152;0,13980949750579;1,27075519271083e-06;7,61515865330706e-06
"LRATD1";2430,4601395275;0,637913050631358;0,164258358423601;1,40032310444195e-05;6,93933939939468e-05
"HS3ST3B1";291,67385873398;-0,637885943844108;0,130096240804923;1,2649649057215e-07;8,99592110195812e-07
"PDE2A";434,330097391074;-0,637821216223135;0,146057367699576;2,02346225611779e-06;1,17433077363979e-05
"RBP7";86,8850910470806;-0,637758437204393;0,215957397284005;0,000459179702223335;0,00168816066993873
"C2CD4D";69,2421505957231;0,637709267388423;0,212841065968181;0,000446917945437604;0,00164680648829049
"ZNHIT2";196,692862716606;0,637617661599127;0,12476020901112;5,56496881540855e-08;4,1866084838143e-07
"PDIA3";11003,6974688612;0,63756017694994;0,0848906000658728;1,32598017247963e-14;2,76837402177225e-13
"NMRAL1";1113,98374011063;0,637258457109151;0,0635475524994644;2,16326037034646e-24;2,01835297711751e-22
"H1-3";500,479080464375;-0,637070505008577;0,123013298373384;3,56758922323664e-08;2,75385596362091e-07
"TGFB2";2299,00837991304;-0,637031307870979;0,118663944964002;1,35805094663051e-08;1,11927275821196e-07
"NLGN1";495,41849394253;-0,636848854503129;0,221924249113052;0,000414435527936363;0,00153816002945548
"NLE1";430,206159373509;0,636579673674179;0,0998361568255892;3,38589313471938e-11;4,20540867051133e-10
"SEMA4G";736,639018563288;-0,636382484918401;0,156603331638914;4,35750606900406e-06;2,37815192682841e-05
"HRH2";317,20728619864;-0,636325258001108;0,125543024101666;7,33004060183327e-08;5,4162861589901e-07
"ALDH1A3";14559,5719131892;0,636184665003289;0,123046913678595;8,25154413418409e-08;6,05361589979646e-07
"EGFLAM";505,167792963238;-0,636172785137676;0,146150446524948;2,41385465915315e-06;1,3811668384239e-05
"PRELP";4649,07780953673;-0,636028852173841;0,13433089581157;3,23202683864228e-07;2,15468455909485e-06
"MSTN";33,651142443175;0,635097814387346;0,263703778815405;0,00234407240875953;0,00725891884561074
"IL1RAPL1";84,5386117660611;0,634925156235536;0,265049066481544;0,00202619470463464;0,00638816438809628
"SRD5A3";481,911568064921;0,634910942693639;0,0899641543553597;3,37872261610165e-13;5,79464300914531e-12
"EPB41L3";1094,92956936101;-0,634878003272135;0,124914464395155;5,43332708992104e-08;4,09072889009499e-07
"FILIP1";479,582990999274;-0,634868284850643;0,179048596323024;5,73578398084292e-05;0,000254199517332811
"ROBO4";437,288498081248;-0,634719259555807;0,10414269555318;2,03979294048018e-10;2,22336290326236e-09
